Nome: MARINGA
Codigo Estacao: A835
Latitude: -23.40527777
Longitude: -51.93277777
Altitude: 548.51
Situacao: Operante
Data Inicial: 2006-11-20
Data Final: 2024-07-07
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);
2009-08-06;0;31,8;
2009-08-07;0;30,1;
2009-08-08;0;30;
2009-08-09;0;27,1;
2009-08-10;0;16,2;
2009-08-11;null;22,4;
2009-08-12;0;24,2;
2009-08-13;0;28,4;
2009-08-14;0;29,1;
2009-08-15;0;28,5;
2009-08-16;0;29,7;
2009-08-17;,2;24,9;
2009-08-18;null;null;
2009-08-19;null;null;
2009-08-20;null;null;
2009-08-21;null;null;
2009-08-22;0;22,1;
2009-08-23;1,2;17,9;
2009-08-24;null;null;
2009-08-25;null;null;
2009-08-26;0;25,7;
2009-08-27;0;27,2;
2009-08-28;0;27,9;
2009-08-29;0;29,2;
2009-08-30;0;30;
2009-08-31;0;30,9;
2009-09-01;0;31,9;
2009-09-02;0;32,6;
2009-09-03;1,6;26,6;
2009-09-04;31,8;25,2;
2009-09-05;null;null;
2009-09-06;null;null;
2009-09-07;null;null;
2009-09-08;null;31,2;
2009-09-09;null;null;
2009-09-10;null;null;
2009-09-11;null;null;
2009-09-12;null;28,3;
2009-09-13;null;25,7;
2009-09-14;null;30,9;
2009-09-15;0;31;
2009-09-16;0;29,9;
2009-09-17;0;30,7;
2009-09-18;0;28,8;
2009-09-19;null;null;
2009-09-20;null;null;
2009-09-21;3,4;22,7;
2009-09-22;null;null;
2009-09-23;null;null;
2009-09-24;null;null;
2009-09-25;0;25,7;
2009-09-26;0;30,2;
2009-09-27;0;34,4;
2009-09-28;,6;28,6;
2009-09-29;,6;23;
2009-09-30;null;null;
2009-10-01;null;29;
2009-10-02;0;30;
2009-10-03;0;32,5;
2009-10-04;0;32,8;
2009-10-05;0;32,9;
2009-10-06;0;31,4;
2009-10-07;null;25,8;
2009-10-08;null;26;
2009-10-09;null;26,9;
2009-10-10;0;27,7;
2009-10-11;null;null;
2009-10-12;35;27;
2009-10-13;null;27,6;
2009-10-14;0;30,4;
2009-10-15;72,8;27;
2009-10-16;null;null;
2009-10-17;null;null;
2009-10-18;null;null;
2009-10-19;null;null;
2009-10-20;null;null;
2009-10-21;null;30,2;
2009-10-22;null;26,6;
2009-10-23;null;30,6;
2009-10-24;0;30,6;
2009-10-25;null;29,7;
2009-10-26;null;26,7;
2009-10-27;null;29,1;
2009-10-28;null;30,4;
2009-10-29;0;32,1;
2009-10-30;0;32,3;
2009-10-31;0;32,8;
2009-11-01;0;33,5;
2009-11-02;0;34,4;
2009-11-03;0;35,3;
2009-11-04;null;33,6;
2009-11-05;null;31,8;
2009-11-06;null;28,1;
2009-11-07;null;null;
2009-11-08;null;null;
2009-11-09;null;null;
2009-11-10;null;30,5;
2009-11-11;null;30,7;
2009-11-12;null;31;
2009-11-13;null;33,5;
2009-11-14;0;34,1;
2009-11-15;null;30,8;
2009-11-16;null;28,4;
2009-11-17;null;null;
2009-11-18;0;33,6;
2009-11-19;0;34,8;
2009-11-20;null;33,5;
2009-11-21;null;30,2;
2009-11-22;null;31,6;
2009-11-23;null;30;
2009-11-24;0;32,6;
2009-11-25;null;32,8;
2009-11-26;null;30,6;
2009-11-27;null;29,4;
2009-11-28;null;null;
2009-11-29;null;null;
2009-11-30;null;29,3;
2009-12-01;null;null;
2009-12-02;null;31,7;
2009-12-03;null;28,6;
2009-12-04;null;26,3;
2009-12-05;null;null;
2009-12-06;null;30,7;
2009-12-07;null;28,2;
2009-12-08;null;30;
2009-12-09;null;30,3;
2009-12-10;null;30,3;
2009-12-11;null;27,3;
2009-12-12;null;null;
2009-12-13;null;null;
2009-12-14;null;29,9;
2009-12-15;null;30,6;
2009-12-16;null;31,1;
2009-12-17;null;30,2;
2009-12-18;null;28,9;
2009-12-19;null;30,4;
2009-12-20;null;32;
2009-12-21;null;33;
2009-12-22;null;30,7;
2009-12-23;null;null;
2009-12-24;null;31;
2009-12-25;null;null;
2009-12-26;null;null;
2009-12-27;null;null;
2009-12-28;null;null;
2009-12-29;null;null;
2009-12-30;null;27,4;
2009-12-31;null;28,6;
2010-01-01;null;null;
2010-01-02;null;30,6;
2010-01-03;null;31,9;
2010-01-04;null;33,2;
2010-01-05;null;33,5;
2010-01-06;null;null;
2010-01-07;null;32,1;
2010-01-08;null;30,6;
2010-01-09;null;null;
2010-01-10;null;null;
2010-01-11;null;null;
2010-01-12;null;28,1;
2010-01-13;null;null;
2010-01-14;null;null;
2010-01-15;null;28,6;
2010-01-16;null;26,7;
2010-01-17;null;null;
2010-01-18;null;null;
2010-01-19;null;31;
2010-01-20;null;29;
2010-01-21;null;29,9;
2010-01-22;null;28,8;
2010-01-23;null;31,6;
2010-01-24;null;31,5;
2010-01-25;null;30,7;
2010-01-26;null;30,6;
2010-01-27;null;28,6;
2010-01-28;null;null;
2010-01-29;null;null;
2010-01-30;null;null;
2010-01-31;null;null;
2010-02-01;null;32,3;
2010-02-02;null;33,7;
2010-02-03;null;34,7;
2010-02-04;null;35;
2010-02-05;0;34,5;
2010-02-06;null;33,9;
2010-02-07;null;33,4;
2010-02-08;null;33,6;
2010-02-09;null;29,6;
2010-02-10;null;null;
2010-02-11;null;null;
2010-02-12;null;28,9;
2010-02-13;null;30,1;
2010-02-14;null;27;
2010-02-15;null;29,9;
2010-02-16;null;27,1;
2010-02-17;null;null;
2010-02-18;null;null;
2010-02-19;null;null;
2010-02-20;null;31,7;
2010-02-21;null;32,8;
2010-02-22;null;34,1;
2010-02-23;null;32,5;
2010-02-24;null;null;
2010-02-25;null;null;
2010-02-26;null;null;
2010-02-27;null;30,6;
2010-02-28;null;27;
2010-03-01;null;null;
2010-03-02;null;null;
2010-03-03;null;30,1;
2010-03-04;null;30,7;
2010-03-05;0;31,4;
2010-03-06;null;31,3;
2010-03-07;0;29,8;
2010-03-08;0;31,5;
2010-03-09;null;33,2;
2010-03-10;null;33,3;
2010-03-11;null;33,5;
2010-03-12;null;33,3;
2010-03-13;null;33,9;
2010-03-14;null;32,5;
2010-03-15;null;26,4;
2010-03-16;null;null;
2010-03-17;null;31,3;
2010-03-18;null;32,1;
2010-03-19;null;33,3;
2010-03-20;null;33;
2010-03-21;null;null;
2010-03-22;null;30,5;
2010-03-23;null;null;
2010-03-24;null;null;
2010-03-25;null;31,1;
2010-03-26;null;null;
2010-03-27;null;null;
2010-03-28;null;null;
2010-03-29;null;null;
2010-03-30;null;30,8;
2010-03-31;null;30;
2010-04-01;null;31,2;
2010-04-02;null;27,1;
2010-04-03;null;null;
2010-04-04;null;null;
2010-04-05;null;28,2;
2010-04-06;null;null;
2010-04-07;null;24,5;
2010-04-08;null;24;
2010-04-09;null;26,6;
2010-04-10;null;26,4;
2010-04-11;null;26,8;
2010-04-12;null;27,7;
2010-04-13;null;27,9;
2010-04-14;null;28,5;
2010-04-15;null;30;
2010-04-16;null;30,3;
2010-04-17;null;30,7;
2010-04-18;null;31,1;
2010-04-19;null;31,7;
2010-04-20;null;32,9;
2010-04-21;null;32,7;
2010-04-22;null;33,2;
2010-04-23;null;null;
2010-04-24;null;null;
2010-04-25;null;null;
2010-04-26;null;null;
2010-04-27;null;null;
2010-04-28;null;25,2;
2010-04-29;null;null;
2010-04-30;null;null;
2010-05-01;null;null;
2010-05-02;null;26,9;
2010-05-03;null;27,6;
2010-05-04;null;null;
2010-05-05;null;null;
2010-05-06;null;30,1;
2010-05-07;null;null;
2010-05-08;null;null;
2010-05-09;null;null;
2010-05-10;null;20,9;
2010-05-11;null;null;
2010-05-12;null;null;
2010-05-13;null;22,4;
2010-05-14;null;22,6;
2010-05-15;null;26,6;
2010-05-16;null;26,5;
2010-05-17;null;null;
2010-05-18;null;null;
2010-05-19;null;null;
2010-05-20;null;null;
2010-05-21;null;22,8;
2010-05-22;null;23,9;
2010-05-23;null;24,4;
2010-05-24;null;null;
2010-05-25;null;null;
2010-05-26;null;null;
2010-05-27;null;24,5;
2010-05-28;null;23,4;
2010-05-29;null;25,8;
2010-05-30;null;null;
2010-05-31;null;null;
2010-06-01;null;21,3;
2010-06-02;null;22,1;
2010-06-03;null;22,7;
2010-06-04;null;null;
2010-06-05;null;null;
2010-06-06;null;20,6;
2010-06-07;null;22,4;
2010-06-08;null;24,6;
2010-06-09;null;23,3;
2010-06-10;null;22,7;
2010-06-11;null;22,3;
2010-06-12;null;21,3;
2010-06-13;null;21,8;
2010-06-14;null;23,2;
2010-06-15;null;25,9;
2010-06-16;null;27,2;
2010-06-17;null;28,1;
2010-06-18;null;28,5;
2010-06-19;null;29,6;
2010-06-20;null;30,3;
2010-06-21;null;29,9;
2010-06-22;null;null;
2010-06-23;null;null;
2010-06-24;null;28,1;
2010-06-25;null;28,8;
2010-06-26;null;27,6;
2010-06-27;null;26,3;
2010-06-28;null;28;
2010-06-29;null;24,4;
2010-06-30;null;27,5;
2010-07-01;null;26,3;
2010-07-02;null;26,4;
2010-07-03;null;27,5;
2010-07-04;null;26,8;
2010-07-05;null;27,4;
2010-07-06;null;27,9;
2010-07-07;null;28;
2010-07-08;null;28,2;
2010-07-09;null;27,2;
2010-07-10;null;26,3;
2010-07-11;null;null;
2010-07-12;null;null;
2010-07-13;null;null;
2010-07-14;null;null;
2010-07-15;null;null;
2010-07-16;null;null;
2010-07-17;null;null;
2010-07-18;null;null;
2010-07-19;null;null;
2010-07-20;null;null;
2010-07-21;null;29,6;
2010-07-22;null;29,9;
2010-07-23;null;26,5;
2010-07-24;null;null;
2010-07-25;null;28;
2010-07-26;null;27,1;
2010-07-27;null;25,8;
2010-07-28;null;26,9;
2010-07-29;null;29,2;
2010-07-30;null;28,9;
2010-07-31;null;30,4;
2010-08-01;null;null;
2010-08-02;null;null;
2010-08-03;null;null;
2010-08-04;null;null;
2010-08-05;null;null;
2010-08-06;null;null;
2010-08-07;null;24,9;
2010-08-08;null;28,6;
2010-08-09;null;29,7;
2010-08-10;null;28,7;
2010-08-11;null;26,5;
2010-08-12;null;30,2;
2010-08-13;null;24,8;
2010-08-14;null;null;
2010-08-15;null;21,5;
2010-08-16;null;21,9;
2010-08-17;null;23,7;
2010-08-18;null;25,8;
2010-08-19;null;28,1;
2010-08-20;null;29,1;
2010-08-21;null;29,1;
2010-08-22;null;31,2;
2010-08-23;null;32,3;
2010-08-24;null;34;
2010-08-25;null;33,6;
2010-08-26;null;33,5;
2010-08-27;null;33,7;
2010-08-28;null;33,8;
2010-08-29;null;35,2;
2010-08-30;null;34,2;
2010-08-31;null;30,9;
2010-09-01;null;32,6;
2010-09-02;null;33;
2010-09-03;null;33,4;
2010-09-04;null;27,9;
2010-09-05;null;25,4;
2010-09-06;null;null;
2010-09-07;null;null;
2010-09-08;null;null;
2010-09-09;null;27,5;
2010-09-10;null;30;
2010-09-11;null;33,7;
2010-09-12;null;34,8;
2010-09-13;null;34,5;
2010-09-14;null;null;
2010-09-15;null;null;
2010-09-16;null;32,9;
2010-09-17;null;33,9;
2010-09-18;null;null;
2010-09-19;null;26,9;
2010-09-20;null;null;
2010-09-21;null;null;
2010-09-22;null;37,2;
2010-09-23;null;null;
2010-09-24;null;null;
2010-09-25;null;null;
2010-09-26;null;null;
2010-09-27;null;null;
2010-09-28;null;null;
2010-09-29;null;null;
2010-09-30;null;null;
2010-10-01;null;null;
2010-10-02;null;null;
2010-10-03;null;null;
2010-10-04;null;null;
2010-10-05;null;null;
2010-10-06;null;null;
2010-10-07;null;null;
2010-10-08;null;null;
2010-10-09;null;null;
2010-10-10;null;null;
2010-10-11;null;null;
2010-10-12;null;null;
2010-10-13;null;null;
2010-10-14;null;null;
2010-10-15;null;null;
2010-10-16;null;null;
2010-10-17;null;null;
2010-10-18;null;null;
2010-10-19;null;null;
2010-10-20;null;null;
2010-10-21;null;null;
2010-10-22;null;null;
2010-10-23;null;null;
2010-10-24;null;null;
2010-10-25;null;null;
2010-10-26;null;null;
2010-10-27;null;null;
2010-10-28;null;null;
2010-10-29;null;null;
2010-10-30;null;null;
2010-10-31;null;null;
2010-11-01;null;null;
2010-11-02;null;null;
2010-11-03;null;null;
2010-11-04;null;null;
2010-11-05;null;null;
2010-11-06;null;null;
2010-11-07;null;null;
2010-11-08;null;null;
2010-11-09;null;null;
2010-11-10;null;null;
2010-11-11;null;null;
2010-11-12;null;null;
2010-11-13;null;null;
2010-11-14;null;null;
2010-11-15;null;null;
2010-11-16;null;null;
2010-11-17;null;null;
2010-11-18;null;null;
2010-11-19;null;null;
2010-11-20;null;null;
2010-11-21;null;null;
2010-11-22;null;null;
2010-11-23;null;null;
2010-11-24;null;null;
2010-11-25;null;null;
2010-11-26;null;null;
2010-11-27;null;null;
2010-11-28;null;null;
2010-11-29;null;null;
2010-11-30;null;null;
2010-12-01;null;28,9;
2010-12-02;1,6;29,1;
2010-12-03;0;28,9;
2010-12-04;1;31,2;
2010-12-05;6,4;30,7;
2010-12-06;22;28,7;
2010-12-07;0;25,7;
2010-12-08;20,4;25;
2010-12-09;,4;30,4;
2010-12-10;0;31,1;
2010-12-11;0;34;
2010-12-12;0;33;
2010-12-13;16;26,5;
2010-12-14;2;19,2;
2010-12-15;5,4;21,8;
2010-12-16;0;24,3;
2010-12-17;0;28,4;
2010-12-18;,2;31,5;
2010-12-19;0;29,2;
2010-12-20;2,4;32,3;
2010-12-21;27,6;32,2;
2010-12-22;40,6;28,2;
2010-12-23;1,6;28,3;
2010-12-24;16;29,4;
2010-12-25;21,8;28,6;
2010-12-26;10,2;29,3;
2010-12-27;3;29,9;
2010-12-28;2,8;29,9;
2010-12-29;0;29,1;
2010-12-30;4,8;29,7;
2010-12-31;0;29,7;
2011-01-01;0;29,3;
2011-01-02;1,4;30,1;
2011-01-03;,2;29,6;
2011-01-04;0;29,3;
2011-01-05;0;30,6;
2011-01-06;,2;30,8;
2011-01-07;0;31,4;
2011-01-08;0;30,3;
2011-01-09;11,4;28,7;
2011-01-10;0;30,8;
2011-01-11;25,2;29,9;
2011-01-12;1,2;27,8;
2011-01-13;,6;28,5;
2011-01-14;10,4;30,4;
2011-01-15;0;32;
2011-01-16;0;32,2;
2011-01-17;7,2;28,9;
2011-01-18;,2;27;
2011-01-19;16,6;27,9;
2011-01-20;20,4;31,3;
2011-01-21;38,4;25,6;
2011-01-22;19;30,6;
2011-01-23;0;30,2;
2011-01-24;0;32,5;
2011-01-25;0;32,5;
2011-01-26;8,8;32;
2011-01-27;,6;31,8;
2011-01-28;4,6;31,2;
2011-01-29;0;29;
2011-01-30;13,6;31,7;
2011-01-31;1,6;32,1;
2011-02-01;2,8;30;
2011-02-02;39,2;29,9;
2011-02-03;1,6;29;
2011-02-04;11,8;26,6;
2011-02-05;1;30,2;
2011-02-06;1,2;30;
2011-02-07;62,2;29,3;
2011-02-08;0;29,8;
2011-02-09;0;28,3;
2011-02-10;95;26,9;
2011-02-11;9,8;29,5;
2011-02-12;24,4;30,6;
2011-02-13;15,8;27,5;
2011-02-14;5,8;30,1;
2011-02-15;0;28,6;
2011-02-16;3,4;30,4;
2011-02-17;0;29,2;
2011-02-18;0;31,6;
2011-02-19;,4;29,6;
2011-02-20;0;32,6;
2011-02-21;0;33,1;
2011-02-22;0;33,4;
2011-02-23;2;31,1;
2011-02-24;5,6;31,5;
2011-02-25;,2;31;
2011-02-26;18;32,3;
2011-02-27;7,6;32,4;
2011-02-28;0;29;
2011-03-01;0;28,1;
2011-03-02;0;24,5;
2011-03-03;2,6;22,9;
2011-03-04;5,4;26,9;
2011-03-05;0;26,5;
2011-03-06;,2;27,9;
2011-03-07;,2;24,5;
2011-03-08;0;29,8;
2011-03-09;0;30,6;
2011-03-10;0;31,1;
2011-03-11;34,2;29,9;
2011-03-12;122,6;29,9;
2011-03-13;1;30,5;
2011-03-14;0;30,8;
2011-03-15;0;31,1;
2011-03-16;0;30,9;
2011-03-17;0;30,7;
2011-03-18;0;31;
2011-03-19;,6;31,2;
2011-03-20;,8;29,5;
2011-03-21;0;29,9;
2011-03-22;0;25,3;
2011-03-23;18,8;25,2;
2011-03-24;6,6;30,5;
2011-03-25;,2;31,2;
2011-03-26;0;32,6;
2011-03-27;0;32,8;
2011-03-28;4,8;28,6;
2011-03-29;30,8;28,3;
2011-03-30;null;27,7;
2011-03-31;15,2;26,4;
2011-04-01;0;30,8;
2011-04-02;,6;28,6;
2011-04-03;0;24,3;
2011-04-04;5;26,9;
2011-04-05;3,2;29;
2011-04-06;0;28,6;
2011-04-07;0;29,2;
2011-04-08;0;28,7;
2011-04-09;0;28,8;
2011-04-10;0;27,7;
2011-04-11;0;29,1;
2011-04-12;15,2;23,4;
2011-04-13;44,2;22,2;
2011-04-14;7;30,4;
2011-04-15;,4;29,8;
2011-04-16;0;31,4;
2011-04-17;0;30,7;
2011-04-18;0;31,5;
2011-04-19;0;30,4;
2011-04-20;0;29,9;
2011-04-21;0;29,7;
2011-04-22;0;30,9;
2011-04-23;0;31,3;
2011-04-24;0;29,3;
2011-04-25;1,6;22,1;
2011-04-26;14,2;25,4;
2011-04-27;0;23,6;
2011-04-28;0;25,4;
2011-04-29;0;26,3;
2011-04-30;1,4;25,4;
2011-05-01;8,6;20,9;
2011-05-02;1,8;19,7;
2011-05-03;0;22,1;
2011-05-04;0;25,2;
2011-05-05;0;27,1;
2011-05-06;0;27,8;
2011-05-07;0;28,7;
2011-05-08;0;29,4;
2011-05-09;0;29,5;
2011-05-10;0;26,4;
2011-05-11;0;26,6;
2011-05-12;0;27,4;
2011-05-13;0;26,5;
2011-05-14;4,2;25,9;
2011-05-15;0;23;
2011-05-16;0;23,6;
2011-05-17;0;22,3;
2011-05-18;0;21,7;
2011-05-19;0;22,3;
2011-05-20;0;24,1;
2011-05-21;0;25,7;
2011-05-22;0;26,2;
2011-05-23;0;27,1;
2011-05-24;0;26,6;
2011-05-25;0;27,6;
2011-05-26;0;25,6;
2011-05-27;0;25,5;
2011-05-28;0;23,3;
2011-05-29;0;21,4;
2011-05-30;0;21,5;
2011-05-31;0;22,7;
2011-06-01;0;24;
2011-06-02;0;24,7;
2011-06-03;0;23,1;
2011-06-04;0;22,4;
2011-06-05;0;21,7;
2011-06-06;,4;24,3;
2011-06-07;3,8;19,9;
2011-06-08;5,6;19,8;
2011-06-09;62;16;
2011-06-10;5,4;21,3;
2011-06-11;0;21,3;
2011-06-12;0;22,8;
2011-06-13;0;24,5;
2011-06-14;0;23,3;
2011-06-15;0;23,2;
2011-06-16;0;25,4;
2011-06-17;0;26,1;
2011-06-18;0;26,9;
2011-06-19;0;26,6;
2011-06-20;0;27,5;
2011-06-21;0;28,1;
2011-06-22;0;28,7;
2011-06-23;0;26,3;
2011-06-24;0;27,2;
2011-06-25;0;26,8;
2011-06-26;1,2;21,2;
2011-06-27;,8;12,8;
2011-06-28;0;17,6;
2011-06-29;2,8;14,1;
2011-06-30;51,6;20,6;
2011-07-01;7;19,7;
2011-07-02;15,6;20;
2011-07-03;2,4;17,6;
2011-07-04;0;15,7;
2011-07-05;0;19,2;
2011-07-06;0;20,3;
2011-07-07;0;21,2;
2011-07-08;0;23,8;
2011-07-09;0;23,5;
2011-07-10;0;28,7;
2011-07-11;0;29;
2011-07-12;0;29,3;
2011-07-13;0;28,8;
2011-07-14;0;28,5;
2011-07-15;0;28,8;
2011-07-16;0;30,5;
2011-07-17;0;30,8;
2011-07-18;3,8;25,8;
2011-07-19;41,2;25,6;
2011-07-20;2;30,2;
2011-07-21;0;25,3;
2011-07-22;36,6;23,9;
2011-07-23;0;23,3;
2011-07-24;0;24,6;
2011-07-25;0;25,6;
2011-07-26;0;27,7;
2011-07-27;0;27,8;
2011-07-28;0;27,8;
2011-07-29;0;29,9;
2011-07-30;6,8;24;
2011-07-31;33,8;20,5;
2011-08-01;8,4;18,8;
2011-08-02;11,4;15,2;
2011-08-03;0;13,5;
2011-08-04;0;17,2;
2011-08-05;0;23,1;
2011-08-06;0;29,7;
2011-08-07;0;32,5;
2011-08-08;0;33,4;
2011-08-09;,2;28;
2011-08-10;,2;26,2;
2011-08-11;0;26,8;
2011-08-12;0;29,6;
2011-08-13;0;32,6;
2011-08-14;0;33;
2011-08-15;0;30,2;
2011-08-16;0;30,9;
2011-08-17;0;27,1;
2011-08-18;1;27,1;
2011-08-19;4,6;25,5;
2011-08-20;11,4;19,3;
2011-08-21;0;20,4;
2011-08-22;0;19,9;
2011-08-23;0;18,5;
2011-08-24;0;27,6;
2011-08-25;0;29,5;
2011-08-26;,2;30,9;
2011-08-27;0;30,9;
2011-08-28;0;33,7;
2011-08-29;0;34,1;
2011-08-30;0;33,5;
2011-08-31;2,4;25,5;
2011-09-01;0;24,6;
2011-09-02;0;24,8;
2011-09-03;0;28,4;
2011-09-04;0;31,3;
2011-09-05;0;34,2;
2011-09-06;7;28,6;
2011-09-07;,4;29,2;
2011-09-08;0;29,3;
2011-09-09;12,8;22,1;
2011-09-10;2,2;26,2;
2011-09-11;0;27,9;
2011-09-12;0;28,5;
2011-09-13;0;30,4;
2011-09-14;0;29,3;
2011-09-15;0;29,4;
2011-09-16;0;29,7;
2011-09-17;0;29,5;
2011-09-18;0;26,6;
2011-09-19;0;30,4;
2011-09-20;1,6;29,1;
2011-09-21;0;30;
2011-09-22;0;31,9;
2011-09-23;0;26,9;
2011-09-24;5;25,5;
2011-09-25;0;26,6;
2011-09-26;0;30,1;
2011-09-27;0;32,1;
2011-09-28;0;32,6;
2011-09-29;0;34,8;
2011-09-30;0;36,8;
2011-10-01;0;34,9;
2011-10-02;4,6;27,5;
2011-10-03;0;30,7;
2011-10-04;0;29,8;
2011-10-05;0;31,1;
2011-10-06;0;33;
2011-10-07;0;33,5;
2011-10-08;0;32,3;
2011-10-09;10,4;22,2;
2011-10-10;11,2;25,6;
2011-10-11;0;29,6;
2011-10-12;7,8;26,5;
2011-10-13;9;29,2;
2011-10-14;27;26,6;
2011-10-15;7,8;24,7;
2011-10-16;48,6;26,3;
2011-10-17;3;28;
2011-10-18;0;28,3;
2011-10-19;0;28,5;
2011-10-20;0;28,8;
2011-10-21;0;29;
2011-10-22;0;28,7;
2011-10-23;0;30,2;
2011-10-24;0;31,4;
2011-10-25;6,8;26,8;
2011-10-26;30;26,8;
2011-10-27;0;29,3;
2011-10-28;0;33,1;
2011-10-29;0;32,7;
2011-10-30;38,4;23;
2011-10-31;,8;25,1;
2011-11-01;0;25,3;
2011-11-02;0;26,2;
2011-11-03;0;28,4;
2011-11-04;0;31,1;
2011-11-05;0;32,4;
2011-11-06;0;28;
2011-11-07;,2;30,2;
2011-11-08;4,8;29,7;
2011-11-09;0;32,2;
2011-11-10;0;32,5;
2011-11-11;0;32,5;
2011-11-12;0;32;
2011-11-13;19,2;22,9;
2011-11-14;32,6;20,9;
2011-11-15;12,8;26,4;
2011-11-16;12,6;23,4;
2011-11-17;0;27,6;
2011-11-18;0;28,6;
2011-11-19;0;28,4;
2011-11-20;0;29,3;
2011-11-21;0;31,8;
2011-11-22;28,6;24,6;
2011-11-23;0;29;
2011-11-24;0;30,4;
2011-11-25;0;32;
2011-11-26;0;33,3;
2011-11-27;0;31,7;
2011-11-28;0;32,1;
2011-11-29;0;31,4;
2011-11-30;0;33;
2011-12-01;0;31,4;
2011-12-02;0;30,1;
2011-12-03;0;30,2;
2011-12-04;0;31;
2011-12-05;0;32,3;
2011-12-06;5;28,6;
2011-12-07;0;30,8;
2011-12-08;7,2;31,1;
2011-12-09;,4;29,8;
2011-12-10;8,8;29,7;
2011-12-11;,2;30,6;
2011-12-12;0;32,1;
2011-12-13;0;32,5;
2011-12-14;3,4;30,3;
2011-12-15;0;28,3;
2011-12-16;0;28,7;
2011-12-17;0;30,9;
2011-12-18;0;30,7;
2011-12-19;0;32,8;
2011-12-20;0;34,2;
2011-12-21;0;34,3;
2011-12-22;0;34,4;
2011-12-23;0;35;
2011-12-24;,8;33,4;
2011-12-25;1,6;31,3;
2011-12-26;15;28,9;
2011-12-27;0;31,7;
2011-12-28;0;33,6;
2011-12-29;0;30,6;
2011-12-30;0;30,7;
2011-12-31;1,8;25,1;
2012-01-01;3,4;30,9;
2012-01-02;0;27,9;
2012-01-03;,4;32;
2012-01-04;0;34;
2012-01-05;0;33,2;
2012-01-06;,4;32,7;
2012-01-07;,2;32,4;
2012-01-08;0;31,5;
2012-01-09;0;32,3;
2012-01-10;0;30,2;
2012-01-11;0;30,1;
2012-01-12;11,2;25,2;
2012-01-13;23,8;22,5;
2012-01-14;16,6;28,7;
2012-01-15;0;30,7;
2012-01-16;,2;29,8;
2012-01-17;,6;30,3;
2012-01-18;0;29,2;
2012-01-19;11,4;30,1;
2012-01-20;,6;31;
2012-01-21;0;31,1;
2012-01-22;5,6;30,1;
2012-01-23;0;31;
2012-01-24;2,6;29,7;
2012-01-25;19,8;25,1;
2012-01-26;30;23,8;
2012-01-27;11;23,1;
2012-01-28;,8;28,4;
2012-01-29;0;30,2;
2012-01-30;0;30,8;
2012-01-31;0;31,1;
2012-02-01;0;31,3;
2012-02-02;0;32,8;
2012-02-03;0;32,8;
2012-02-04;0;33,7;
2012-02-05;0;33,7;
2012-02-06;0;34,2;
2012-02-07;0;35,1;
2012-02-08;0;36;
2012-02-09;0;34,4;
2012-02-10;44,4;31,7;
2012-02-11;3,4;30,9;
2012-02-12;0;32,3;
2012-02-13;0;32,2;
2012-02-14;0;29;
2012-02-15;0;28,4;
2012-02-16;0;33,8;
2012-02-17;0;33,9;
2012-02-18;0;33,9;
2012-02-19;0;34,1;
2012-02-20;7,2;33,2;
2012-02-21;0;30,1;
2012-02-22;40;27,5;
2012-02-23;0;31,3;
2012-02-24;0;32;
2012-02-25;3,6;31,6;
2012-02-26;0;31,9;
2012-02-27;50;31,6;
2012-02-28;26,4;31,6;
2012-02-29;0;34;
2012-03-01;8,6;32,1;
2012-03-02;0;32,6;
2012-03-03;2,8;32,4;
2012-03-04;0;33,7;
2012-03-05;0;33,7;
2012-03-06;0;33,7;
2012-03-07;0;33,3;
2012-03-08;0;32,6;
2012-03-09;0;33,4;
2012-03-10;0;31,8;
2012-03-11;3,4;32,5;
2012-03-12;0;33,5;
2012-03-13;0;33,3;
2012-03-14;0;32,6;
2012-03-15;0;29,5;
2012-03-16;,2;25;
2012-03-17;,4;30,7;
2012-03-18;0;30,5;
2012-03-19;0;31,8;
2012-03-20;0;31,8;
2012-03-21;0;32,6;
2012-03-22;0;29,6;
2012-03-23;15;26,2;
2012-03-24;12,2;29,6;
2012-03-25;0;31;
2012-03-26;0;33,2;
2012-03-27;19,8;25,9;
2012-03-28;,2;22,8;
2012-03-29;0;27,1;
2012-03-30;0;29,4;
2012-03-31;0;29,7;
2012-04-01;0;29,8;
2012-04-02;0;30,3;
2012-04-03;0;30,3;
2012-04-04;0;32,2;
2012-04-05;0;32,5;
2012-04-06;48,6;27,5;
2012-04-07;0;31,6;
2012-04-08;0;31,2;
2012-04-09;3,4;28,7;
2012-04-10;0;29,2;
2012-04-11;0;30,3;
2012-04-12;0;31,2;
2012-04-13;8,8;31,3;
2012-04-14;0;30,9;
2012-04-15;10,4;25;
2012-04-16;,2;28,5;
2012-04-17;0;29,3;
2012-04-18;0;30,1;
2012-04-19;0;30,1;
2012-04-20;0;29,3;
2012-04-21;33,4;22,4;
2012-04-22;2;26,8;
2012-04-23;,2;26,8;
2012-04-24;0;27,5;
2012-04-25;0;26,6;
2012-04-26;6,4;23,5;
2012-04-27;3,2;24,5;
2012-04-28;0;21,6;
2012-04-29;27,2;20,4;
2012-04-30;0;19,2;
2012-05-01;0;20,5;
2012-05-02;0;22,8;
2012-05-03;0;25,5;
2012-05-04;0;26,5;
2012-05-05;0;27,8;
2012-05-06;0;26,7;
